danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,target,genre
0.561,0.195,7,-19.37,0,0.0641,0.986,0.894,0.159,0.703,88.396,audio_features,5wx4KlO8s6QW0MgL3nI3Ln,spotify:track:5wx4KlO8s6QW0MgL3nI3Ln,https://api.spotify.com/v1/tracks/5wx4KlO8s6QW0MgL3nI3Ln,https://api.spotify.com/v1/audio-analysis/5wx4KlO8s6QW0MgL3nI3Ln,263640,3,1,Classical
0.397,0.108,2,-25.645,1,0.0519,0.993,0.868,0.102,0.599,140.047,audio_features,2EvSNELkkFmnBsoUXRjVy0,spotify:track:2EvSNELkkFmnBsoUXRjVy0,https://api.spotify.com/v1/tracks/2EvSNELkkFmnBsoUXRjVy0,https://api.spotify.com/v1/audio-analysis/2EvSNELkkFmnBsoUXRjVy0,148173,4,1,Classical
0.635,0.677,10,-5.548,1,0.0909,0.161,0.0,0.154,0.253,94.95,audio_features,7IP0lO9tHfNwBWZ9X6TJ84,spotify:track:7IP0lO9tHfNwBWZ9X6TJ84,https://api.spotify.com/v1/tracks/7IP0lO9tHfNwBWZ9X6TJ84,https://api.spotify.com/v1/audio-analysis/7IP0lO9tHfNwBWZ9X6TJ84,213733,4,1,Hip-Hop
0.192,0.00927,7,-36.807,1,0.0473,0.985,0.895,0.0718,0.0387,71.063,audio_features,5ol0EvR9aNThftRoereISI,spotify:track:5ol0EvR9aNThftRoereISI,https://api.spotify.com/v1/tracks/5ol0EvR9aNThftRoereISI,https://api.spotify.com/v1/audio-analysis/5ol0EvR9aNThftRoereISI,294120,4,1,Classical
0.892,0.651,0,-8.645,0,0.378,0.0989,0.0,0.371,0.599,105.814,audio_features,1jo3TwNGCXfNdB5uba3ZVv,spotify:track:1jo3TwNGCXfNdB5uba3ZVv,https://api.spotify.com/v1/tracks/1jo3TwNGCXfNdB5uba3ZVv,https://api.spotify.com/v1/audio-analysis/1jo3TwNGCXfNdB5uba3ZVv,253580,4,1,Hip-Hop
0.931,0.387,1,-9.127,1,0.412,0.088,0.0,0.136,0.376,125.978,audio_features,2E124GmJRnBJuXbTb4cPUB,spotify:track:2E124GmJRnBJuXbTb4cPUB,https://api.spotify.com/v1/tracks/2E124GmJRnBJuXbTb4cPUB,https://api.spotify.com/v1/audio-analysis/2E124GmJRnBJuXbTb4cPUB,179405,4,1,Hip-Hop
0.142,0.0194,0,-26.577,1,0.0509,0.925,0.642,0.0807,0.0355,67.598,audio_features,3KHNMiH125wqD2I47oxmvp,spotify:track:3KHNMiH125wqD2I47oxmvp,https://api.spotify.com/v1/tracks/3KHNMiH125wqD2I47oxmvp,https://api.spotify.com/v1/audio-analysis/3KHNMiH125wqD2I47oxmvp,511760,3,1,Classical
0.856,0.843,10,-4.727,0,0.119,0.3,0.0,0.352,0.737,100.01,audio_features,0bM3UGp7nctTP3cowdiDU8,spotify:track:0bM3UGp7nctTP3cowdiDU8,https://api.spotify.com/v1/tracks/0bM3UGp7nctTP3cowdiDU8,https://api.spotify.com/v1/audio-analysis/0bM3UGp7nctTP3cowdiDU8,328800,4,1,Hip-Hop
0.462,0.0805,10,-22.99,0,0.043,0.911,0.701,0.272,0.384,85.534,audio_features,786kICuQgqMoMds0kaK1wa,spotify:track:786kICuQgqMoMds0kaK1wa,https://api.spotify.com/v1/tracks/786kICuQgqMoMds0kaK1wa,https://api.spotify.com/v1/audio-analysis/786kICuQgqMoMds0kaK1wa,120613,4,1,Classical
0.271,0.0672,2,-24.778,0,0.0411,0.992,0.903,0.0772,0.148,125.973,audio_features,5NAa3BITxg2xss1vIBXF4p,spotify:track:5NAa3BITxg2xss1vIBXF4p,https://api.spotify.com/v1/tracks/5NAa3BITxg2xss1vIBXF4p,https://api.spotify.com/v1/audio-analysis/5NAa3BITxg2xss1vIBXF4p,139974,1,1,Classical
0.522,0.0104,5,-29.551,1,0.0704,0.994,0.945,0.0648,0.158,71.095,audio_features,2flTBot4ASXNZPNOHuKrwv,spotify:track:2flTBot4ASXNZPNOHuKrwv,https://api.spotify.com/v1/tracks/2flTBot4ASXNZPNOHuKrwv,https://api.spotify.com/v1/audio-analysis/2flTBot4ASXNZPNOHuKrwv,337000,4,1,Classical
0.434,0.764,4,-5.367,0,0.276,0.152,0.0,0.425,0.702,92.605,audio_features,39yRhjDdSTP4A7VehxBXDb,spotify:track:39yRhjDdSTP4A7VehxBXDb,https://api.spotify.com/v1/tracks/39yRhjDdSTP4A7VehxBXDb,https://api.spotify.com/v1/audio-analysis/39yRhjDdSTP4A7VehxBXDb,251040,4,1,Hip-Hop
0.411,0.0248,10,-27.683,1,0.064,0.996,0.941,0.0702,0.0567,88.882,audio_features,0QgKSCaOjfBkMLxNlI2VpB,spotify:track:0QgKSCaOjfBkMLxNlI2VpB,https://api.spotify.com/v1/tracks/0QgKSCaOjfBkMLxNlI2VpB,https://api.spotify.com/v1/audio-analysis/0QgKSCaOjfBkMLxNlI2VpB,169653,4,1,Classical
0.0908,0.00241,8,-39.06,1,0.0424,0.961,0.596,0.087,0.315,86.879,audio_features,4JrrAz6CdcawJthf1LdCbE,spotify:track:4JrrAz6CdcawJthf1LdCbE,https://api.spotify.com/v1/tracks/4JrrAz6CdcawJthf1LdCbE,https://api.spotify.com/v1/audio-analysis/4JrrAz6CdcawJthf1LdCbE,55213,3,1,Classical
0.425,0.0333,7,-28.34,0,0.0388,0.971,0.9,0.106,0.477,122.039,audio_features,1h0j89VVIoDkhYZCtrC5Ug,spotify:track:1h0j89VVIoDkhYZCtrC5Ug,https://api.spotify.com/v1/tracks/1h0j89VVIoDkhYZCtrC5Ug,https://api.spotify.com/v1/audio-analysis/1h0j89VVIoDkhYZCtrC5Ug,168787,4,1,Classical
0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,audio_features,5gub2bpJRgJP4m4MliqtdV,spotify:track:5gub2bpJRgJP4m4MliqtdV,https://api.spotify.com/v1/tracks/5gub2bpJRgJP4m4MliqtdV,https://api.spotify.com/v1/audio-analysis/5gub2bpJRgJP4m4MliqtdV,203267,4,1,Hip-Hop
0.0818,0.0218,0,-28.778,0,0.0409,0.965,0.841,0.104,0.0616,172.879,audio_features,4Weo3vMehKR84QR3gEgwm8,spotify:track:4Weo3vMehKR84QR3gEgwm8,https://api.spotify.com/v1/tracks/4Weo3vMehKR84QR3gEgwm8,https://api.spotify.com/v1/audio-analysis/4Weo3vMehKR84QR3gEgwm8,374733,3,1,Classical
0.787,0.713,7,-5.252,1,0.401,0.0849,0.0,0.717,0.762,175.041,audio_features,4sWuPniHClkInYAnzXAYUF,spotify:track:4sWuPniHClkInYAnzXAYUF,https://api.spotify.com/v1/tracks/4sWuPniHClkInYAnzXAYUF,https://api.spotify.com/v1/audio-analysis/4sWuPniHClkInYAnzXAYUF,148759,4,1,Hip-Hop
0.861,0.637,8,-5.692,0,0.24,0.0515,3.35e-06,0.0967,0.474,98.044,audio_features,7l3E7lcozEodtVsSTCkcaA,spotify:track:7l3E7lcozEodtVsSTCkcaA,https://api.spotify.com/v1/tracks/7l3E7lcozEodtVsSTCkcaA,https://api.spotify.com/v1/audio-analysis/7l3E7lcozEodtVsSTCkcaA,228654,4,1,Hip-Hop
0.71,0.0959,2,-19.506,0,0.0376,0.895,0.0987,0.105,0.704,83.113,audio_features,5i640tjpGNKyvSaYP3eEwC,spotify:track:5i640tjpGNKyvSaYP3eEwC,https://api.spotify.com/v1/tracks/5i640tjpGNKyvSaYP3eEwC,https://api.spotify.com/v1/audio-analysis/5i640tjpGNKyvSaYP3eEwC,65080,4,1,Classical
0.279,0.0143,9,-28.271,1,0.0494,0.836,0.352,0.103,0.0562,110.625,audio_features,32OVVEsCddMUoQKoCmiI0r,spotify:track:32OVVEsCddMUoQKoCmiI0r,https://api.spotify.com/v1/tracks/32OVVEsCddMUoQKoCmiI0r,https://api.spotify.com/v1/audio-analysis/32OVVEsCddMUoQKoCmiI0r,248827,4,1,Classical
0.677,0.714,11,-5.637,1,0.0287,0.162,0.0,0.0717,0.355,94.956,audio_features,6G0FACzGN80Dj2v4ass5rq,spotify:track:6G0FACzGN80Dj2v4ass5rq,https://api.spotify.com/v1/tracks/6G0FACzGN80Dj2v4ass5rq,https://api.spotify.com/v1/audio-analysis/6G0FACzGN80Dj2v4ass5rq,136568,4,1,Hip-Hop
0.363,0.219,7,-21.54,1,0.0504,0.995,0.895,0.17,0.936,91.221,audio_features,4DKqMOwIT6intD0n92lMhG,spotify:track:4DKqMOwIT6intD0n92lMhG,https://api.spotify.com/v1/tracks/4DKqMOwIT6intD0n92lMhG,https://api.spotify.com/v1/audio-analysis/4DKqMOwIT6intD0n92lMhG,172667,3,1,Classical
0.703,0.573,0,-9.032,1,0.0724,0.565,3.13e-06,0.0987,0.491,147.038,audio_features,3Vj8RQkFwOmDvUrwu6MtQZ,spotify:track:3Vj8RQkFwOmDvUrwu6MtQZ,https://api.spotify.com/v1/tracks/3Vj8RQkFwOmDvUrwu6MtQZ,https://api.spotify.com/v1/audio-analysis/3Vj8RQkFwOmDvUrwu6MtQZ,143830,4,1,Hip-Hop
0.107,0.112,11,-19.947,1,0.0361,0.901,0.964,0.0664,0.03,90.227,audio_features,7oDlRESwK8YRUFGAwvUbmA,spotify:track:7oDlRESwK8YRUFGAwvUbmA,https://api.spotify.com/v1/tracks/7oDlRESwK8YRUFGAwvUbmA,https://api.spotify.com/v1/audio-analysis/7oDlRESwK8YRUFGAwvUbmA,182387,3,1,Classical
0.124,0.0179,6,-32.271,0,0.0404,0.978,0.639,0.114,0.041,96.272,audio_features,2oqgnxjyNYItifLYl9MzaW,spotify:track:2oqgnxjyNYItifLYl9MzaW,https://api.spotify.com/v1/tracks/2oqgnxjyNYItifLYl9MzaW,https://api.spotify.com/v1/audio-analysis/2oqgnxjyNYItifLYl9MzaW,275680,4,1,Classical
0.57,0.691,8,-5.985,0,0.385,0.0701,0.0,0.282,0.679,163.331,audio_features,45090Qcz5EA6vsWraTEM0p,spotify:track:45090Qcz5EA6vsWraTEM0p,https://api.spotify.com/v1/tracks/45090Qcz5EA6vsWraTEM0p,https://api.spotify.com/v1/audio-analysis/45090Qcz5EA6vsWraTEM0p,146085,4,1,Hip-Hop
0.764,0.528,5,-4.082,0,0.0588,0.468,0.0,0.0811,0.422,123.936,audio_features,4XiGKQqbmnMVxDzUj6j3f2,spotify:track:4XiGKQqbmnMVxDzUj6j3f2,https://api.spotify.com/v1/tracks/4XiGKQqbmnMVxDzUj6j3f2,https://api.spotify.com/v1/audio-analysis/4XiGKQqbmnMVxDzUj6j3f2,189253,5,1,Hip-Hop
0.901,0.522,2,-8.304,1,0.33,0.0114,0.0,0.259,0.329,104.053,audio_features,4S8d14HvHb70ImctNgVzQQ,spotify:track:4S8d14HvHb70ImctNgVzQQ,https://api.spotify.com/v1/tracks/4S8d14HvHb70ImctNgVzQQ,https://api.spotify.com/v1/audio-analysis/4S8d14HvHb70ImctNgVzQQ,127947,4,1,Hip-Hop
0.238,0.0414,7,-25.18,1,0.0452,0.983,0.742,0.0989,0.325,167.186,audio_features,15ZcZqeTTpIy7RDs8P8DuH,spotify:track:15ZcZqeTTpIy7RDs8P8DuH,https://api.spotify.com/v1/tracks/15ZcZqeTTpIy7RDs8P8DuH,https://api.spotify.com/v1/audio-analysis/15ZcZqeTTpIy7RDs8P8DuH,98320,4,1,Classical
0.537,0.0108,1,-29.591,0,0.0443,0.989,0.883,0.105,0.257,140.034,audio_features,0PNaOSs0FmEld1Cu1oczCT,spotify:track:0PNaOSs0FmEld1Cu1oczCT,https://api.spotify.com/v1/tracks/0PNaOSs0FmEld1Cu1oczCT,https://api.spotify.com/v1/audio-analysis/0PNaOSs0FmEld1Cu1oczCT,187071,4,1,Classical
0.84,0.571,10,-7.421,1,0.0797,0.16,0.0,0.406,0.617,116.59,audio_features,3LN41NUdHkyNqQhi9gExMm,spotify:track:3LN41NUdHkyNqQhi9gExMm,https://api.spotify.com/v1/tracks/3LN41NUdHkyNqQhi9gExMm,https://api.spotify.com/v1/audio-analysis/3LN41NUdHkyNqQhi9gExMm,188493,4,1,Hip-Hop
0.148,0.0169,6,-31.437,0,0.0427,0.964,0.8,0.0702,0.0338,93.1,audio_features,1pvdhULiFFPXxLL3bGHaq7,spotify:track:1pvdhULiFFPXxLL3bGHaq7,https://api.spotify.com/v1/tracks/1pvdhULiFFPXxLL3bGHaq7,https://api.spotify.com/v1/audio-analysis/1pvdhULiFFPXxLL3bGHaq7,218115,1,1,Classical
0.354,0.0669,5,-26.154,1,0.0395,0.989,0.936,0.0827,0.316,70.603,audio_features,5CBXjtjqToJ3sw0nCPdVDU,spotify:track:5CBXjtjqToJ3sw0nCPdVDU,https://api.spotify.com/v1/tracks/5CBXjtjqToJ3sw0nCPdVDU,https://api.spotify.com/v1/audio-analysis/5CBXjtjqToJ3sw0nCPdVDU,188230,4,1,Classical
0.579,0.0346,7,-27.968,1,0.064,0.991,0.884,0.133,0.601,131.14,audio_features,1vYFCFBj0daMe0xn5kmTqy,spotify:track:1vYFCFBj0daMe0xn5kmTqy,https://api.spotify.com/v1/tracks/1vYFCFBj0daMe0xn5kmTqy,https://api.spotify.com/v1/audio-analysis/1vYFCFBj0daMe0xn5kmTqy,126333,3,1,Classical
0.622,0.0242,5,-22.653,1,0.0484,0.956,0.948,0.106,0.654,125.187,audio_features,2c8keEZtTmhetir5FfMRvT,spotify:track:2c8keEZtTmhetir5FfMRvT,https://api.spotify.com/v1/tracks/2c8keEZtTmhetir5FfMRvT,https://api.spotify.com/v1/audio-analysis/2c8keEZtTmhetir5FfMRvT,77573,4,1,Classical
0.9,0.66,8,-3.782,1,0.179,0.0238,1.15e-06,0.109,0.584,92.013,audio_features,49vQclrdXkZXMJnD0VN3qZ,spotify:track:49vQclrdXkZXMJnD0VN3qZ,https://api.spotify.com/v1/tracks/49vQclrdXkZXMJnD0VN3qZ,https://api.spotify.com/v1/audio-analysis/49vQclrdXkZXMJnD0VN3qZ,145872,4,1,Hip-Hop
0.25,0.0146,4,-34.496,1,0.0415,0.993,0.896,0.115,0.0802,165.699,audio_features,4lrnm824C06dUxXgnaWpnH,spotify:track:4lrnm824C06dUxXgnaWpnH,https://api.spotify.com/v1/tracks/4lrnm824C06dUxXgnaWpnH,https://api.spotify.com/v1/audio-analysis/4lrnm824C06dUxXgnaWpnH,145720,4,1,Classical
0.489,0.0174,6,-18.839,1,0.0339,0.822,1.33e-06,0.294,0.343,103.006,audio_features,6mTNu7JmkRwCHiPpdn0co3,spotify:track:6mTNu7JmkRwCHiPpdn0co3,https://api.spotify.com/v1/tracks/6mTNu7JmkRwCHiPpdn0co3,https://api.spotify.com/v1/audio-analysis/6mTNu7JmkRwCHiPpdn0co3,108813,4,1,Classical
0.854,0.554,8,-4.684,1,0.172,0.769,1.84e-06,0.0749,0.272,142.069,audio_features,5r7WvQtyPfy1xch5zMgGRp,spotify:track:5r7WvQtyPfy1xch5zMgGRp,https://api.spotify.com/v1/tracks/5r7WvQtyPfy1xch5zMgGRp,https://api.spotify.com/v1/audio-analysis/5r7WvQtyPfy1xch5zMgGRp,163121,4,1,Hip-Hop
0.729,0.792,6,-3.137,1,0.142,0.0617,0.0,0.223,0.698,157.993,audio_features,4svCVV4VHEL3Z4efES868h,spotify:track:4svCVV4VHEL3Z4efES868h,https://api.spotify.com/v1/tracks/4svCVV4VHEL3Z4efES868h,https://api.spotify.com/v1/audio-analysis/4svCVV4VHEL3Z4efES868h,281827,4,1,Hip-Hop
0.0854,0.0642,10,-26.589,1,0.0434,0.95,0.819,0.0786,0.0766,60.2,audio_features,7bEO1yogMN8Yqzlqiznfjc,spotify:track:7bEO1yogMN8Yqzlqiznfjc,https://api.spotify.com/v1/tracks/7bEO1yogMN8Yqzlqiznfjc,https://api.spotify.com/v1/audio-analysis/7bEO1yogMN8Yqzlqiznfjc,468640,4,1,Classical
0.812,0.495,6,-7.42,0,0.416,0.278,0.0,0.0876,0.408,82.569,audio_features,5KHANPtncqrTSOgogF35AC,spotify:track:5KHANPtncqrTSOgogF35AC,https://api.spotify.com/v1/tracks/5KHANPtncqrTSOgogF35AC,https://api.spotify.com/v1/audio-analysis/5KHANPtncqrTSOgogF35AC,170326,4,1,Hip-Hop
0.152,0.0116,5,-33.668,1,0.0387,0.749,0.855,0.294,0.0387,137.649,audio_features,0Ee9oam0N0ZzxZSN9nogTQ,spotify:track:0Ee9oam0N0ZzxZSN9nogTQ,https://api.spotify.com/v1/tracks/0Ee9oam0N0ZzxZSN9nogTQ,https://api.spotify.com/v1/audio-analysis/0Ee9oam0N0ZzxZSN9nogTQ,65960,4,1,Classical
0.356,0.0828,4,-19.069,1,0.0372,0.973,0.149,0.107,0.375,104.302,audio_features,1SSaWY93eyPcEOtDyMaMab,spotify:track:1SSaWY93eyPcEOtDyMaMab,https://api.spotify.com/v1/tracks/1SSaWY93eyPcEOtDyMaMab,https://api.spotify.com/v1/audio-analysis/1SSaWY93eyPcEOtDyMaMab,131480,3,1,Classical
0.383,0.0165,4,-27.446,1,0.0349,0.994,0.912,0.0666,0.0505,68.463,audio_features,0wzx81yxokwlQbDDKvpQz5,spotify:track:0wzx81yxokwlQbDDKvpQz5,https://api.spotify.com/v1/tracks/0wzx81yxokwlQbDDKvpQz5,https://api.spotify.com/v1/audio-analysis/0wzx81yxokwlQbDDKvpQz5,234000,3,1,Classical
0.757,0.737,4,-6.728,0,0.114,0.311,0.0,0.113,0.635,98.057,audio_features,5pAbCxt9e3f81lOmjIXwzd,spotify:track:5pAbCxt9e3f81lOmjIXwzd,https://api.spotify.com/v1/tracks/5pAbCxt9e3f81lOmjIXwzd,https://api.spotify.com/v1/audio-analysis/5pAbCxt9e3f81lOmjIXwzd,207031,4,1,Hip-Hop
0.273,0.00573,9,-39.245,1,0.0493,0.994,0.913,0.0857,0.174,91.621,audio_features,6qoKrxleX3tTaDv4kk8jzH,spotify:track:6qoKrxleX3tTaDv4kk8jzH,https://api.spotify.com/v1/tracks/6qoKrxleX3tTaDv4kk8jzH,https://api.spotify.com/v1/audio-analysis/6qoKrxleX3tTaDv4kk8jzH,193320,3,1,Classical
0.421,0.14,8,-20.289,0,0.038,0.855,0.0629,0.192,0.513,35.903,audio_features,42zODXOqKVHzOI7sN9ZFnn,spotify:track:42zODXOqKVHzOI7sN9ZFnn,https://api.spotify.com/v1/tracks/42zODXOqKVHzOI7sN9ZFnn,https://api.spotify.com/v1/audio-analysis/42zODXOqKVHzOI7sN9ZFnn,109707,4,1,Classical
0.204,0.114,0,-15.489,1,0.0475,0.925,0.893,0.103,0.397,107.497,audio_features,0EGTtRoVU5mwSwLVkMwrYF,spotify:track:0EGTtRoVU5mwSwLVkMwrYF,https://api.spotify.com/v1/tracks/0EGTtRoVU5mwSwLVkMwrYF,https://api.spotify.com/v1/audio-analysis/0EGTtRoVU5mwSwLVkMwrYF,140420,4,1,Classical
0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,audio_features,79s5XnCN4TJKTVMSmOx8Ep,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/audio-analysis/79s5XnCN4TJKTVMSmOx8Ep,216387,4,1,Hip-Hop
0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,audio_features,69bHJ9qs5FrUJbKP8xU8uZ,spotify:track:69bHJ9qs5FrUJbKP8xU8uZ,https://api.spotify.com/v1/tracks/69bHJ9qs5FrUJbKP8xU8uZ,https://api.spotify.com/v1/audio-analysis/69bHJ9qs5FrUJbKP8xU8uZ,214227,4,1,Hip-Hop
0.153,0.0603,4,-24.951,1,0.0386,0.993,0.977,0.127,0.0374,139.153,audio_features,0wh9lyAm58get1TI9OIYg3,spotify:track:0wh9lyAm58get1TI9OIYg3,https://api.spotify.com/v1/tracks/0wh9lyAm58get1TI9OIYg3,https://api.spotify.com/v1/audio-analysis/0wh9lyAm58get1TI9OIYg3,251907,4,1,Classical
0.414,0.171,3,-22.706,1,0.0651,0.99,0.924,0.156,0.294,87.546,audio_features,5UMPPuRxXbQlJ5FymudiIl,spotify:track:5UMPPuRxXbQlJ5FymudiIl,https://api.spotify.com/v1/tracks/5UMPPuRxXbQlJ5FymudiIl,https://api.spotify.com/v1/audio-analysis/5UMPPuRxXbQlJ5FymudiIl,325093,4,1,Classical
0.876,0.618,11,-7.045,0,0.0738,0.176,0.000198,0.103,0.743,127.005,audio_features,1UZtPx4bgd7x75fbpOvOkM,spotify:track:1UZtPx4bgd7x75fbpOvOkM,https://api.spotify.com/v1/tracks/1UZtPx4bgd7x75fbpOvOkM,https://api.spotify.com/v1/audio-analysis/1UZtPx4bgd7x75fbpOvOkM,192998,4,1,Hip-Hop
0.862,0.648,4,-7.401,0,0.251,0.0455,0.0,0.0332,0.637,98.012,audio_features,4PmMVdIFpJTB9WQbmILf4p,spotify:track:4PmMVdIFpJTB9WQbmILf4p,https://api.spotify.com/v1/tracks/4PmMVdIFpJTB9WQbmILf4p,https://api.spotify.com/v1/audio-analysis/4PmMVdIFpJTB9WQbmILf4p,235533,4,1,Hip-Hop
0.493,0.527,8,-8.128,1,0.247,0.144,3.52e-06,0.38,0.886,154.053,audio_features,0bdabO15YOj0iZPg2OujAw,spotify:track:0bdabO15YOj0iZPg2OujAw,https://api.spotify.com/v1/tracks/0bdabO15YOj0iZPg2OujAw,https://api.spotify.com/v1/audio-analysis/0bdabO15YOj0iZPg2OujAw,309000,4,1,Hip-Hop
0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,audio_features,7ycWLEP1GsNjVvcjawXz3z,spotify:track:7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/tracks/7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/audio-analysis/7ycWLEP1GsNjVvcjawXz3z,205040,4,1,Hip-Hop
0.789,0.524,1,-7.942,0,0.273,0.212,0.0,0.221,0.343,138.064,audio_features,798nzni0JSUWMVJJBCYYF1,spotify:track:798nzni0JSUWMVJJBCYYF1,https://api.spotify.com/v1/tracks/798nzni0JSUWMVJJBCYYF1,https://api.spotify.com/v1/audio-analysis/798nzni0JSUWMVJJBCYYF1,147600,4,1,Hip-Hop
0.384,0.0274,4,-26.64,0,0.0339,0.975,0.623,0.23,0.196,86.948,audio_features,7xI0wxBQhYMSWDhkuvbRgM,spotify:track:7xI0wxBQhYMSWDhkuvbRgM,https://api.spotify.com/v1/tracks/7xI0wxBQhYMSWDhkuvbRgM,https://api.spotify.com/v1/audio-analysis/7xI0wxBQhYMSWDhkuvbRgM,198333,4,1,Classical
0.423,0.344,5,-13.491,1,0.0457,0.948,0.092,0.115,0.329,117.941,audio_features,7LeXP6y9a1QNc4gH2wBhIs,spotify:track:7LeXP6y9a1QNc4gH2wBhIs,https://api.spotify.com/v1/tracks/7LeXP6y9a1QNc4gH2wBhIs,https://api.spotify.com/v1/audio-analysis/7LeXP6y9a1QNc4gH2wBhIs,485367,4,1,Classical
0.0606,0.127,7,-23.393,0,0.0429,0.955,0.919,0.152,0.0317,57.433,audio_features,1ASrG6U3BUVrd1fNjqdtmb,spotify:track:1ASrG6U3BUVrd1fNjqdtmb,https://api.spotify.com/v1/tracks/1ASrG6U3BUVrd1fNjqdtmb,https://api.spotify.com/v1/audio-analysis/1ASrG6U3BUVrd1fNjqdtmb,211286,5,1,Classical
0.451,0.55,1,-8.137,1,0.262,0.0108,0.0,0.0737,0.594,80.001,audio_features,2aIdVb8v9KTpEZnftkz2mD,spotify:track:2aIdVb8v9KTpEZnftkz2mD,https://api.spotify.com/v1/tracks/2aIdVb8v9KTpEZnftkz2mD,https://api.spotify.com/v1/audio-analysis/2aIdVb8v9KTpEZnftkz2mD,227960,4,1,Hip-Hop
0.304,0.0143,8,-30.75,1,0.0404,0.99,0.938,0.106,0.126,148.583,audio_features,3Mb9IoWbfxU27yEdxAUEDp,spotify:track:3Mb9IoWbfxU27yEdxAUEDp,https://api.spotify.com/v1/tracks/3Mb9IoWbfxU27yEdxAUEDp,https://api.spotify.com/v1/audio-analysis/3Mb9IoWbfxU27yEdxAUEDp,199067,5,1,Classical
0.777,0.871,7,-5.588,1,0.236,0.00998,0.0,0.366,0.624,140.098,audio_features,48F4fY1pKOTWN1H8q99dJE,spotify:track:48F4fY1pKOTWN1H8q99dJE,https://api.spotify.com/v1/tracks/48F4fY1pKOTWN1H8q99dJE,https://api.spotify.com/v1/audio-analysis/48F4fY1pKOTWN1H8q99dJE,273973,4,1,Hip-Hop
0.765,0.88,1,-4.361,1,0.116,0.176,1e-05,0.139,0.929,168.96,audio_features,0Ed7MeXx64f6OcIuoTRCg1,spotify:track:0Ed7MeXx64f6OcIuoTRCg1,https://api.spotify.com/v1/tracks/0Ed7MeXx64f6OcIuoTRCg1,https://api.spotify.com/v1/audio-analysis/0Ed7MeXx64f6OcIuoTRCg1,215200,4,1,Hip-Hop
0.396,0.04,5,-23.976,1,0.0424,0.925,0.866,0.132,0.171,122.305,audio_features,5CfhrXtZ1II9jl8BV1v1a2,spotify:track:5CfhrXtZ1II9jl8BV1v1a2,https://api.spotify.com/v1/tracks/5CfhrXtZ1II9jl8BV1v1a2,https://api.spotify.com/v1/audio-analysis/5CfhrXtZ1II9jl8BV1v1a2,153800,3,1,Classical
0.288,0.11,7,-22.246,1,0.0477,0.844,0.851,0.275,0.286,126.502,audio_features,7cACHi6eTuuxtgBfU5tEpr,spotify:track:7cACHi6eTuuxtgBfU5tEpr,https://api.spotify.com/v1/tracks/7cACHi6eTuuxtgBfU5tEpr,https://api.spotify.com/v1/audio-analysis/7cACHi6eTuuxtgBfU5tEpr,223560,5,1,Classical
0.61,0.0588,7,-24.909,0,0.0536,0.98,0.895,0.158,0.58,134.51,audio_features,18y3vpQJhdgna3lx75lsy1,spotify:track:18y3vpQJhdgna3lx75lsy1,https://api.spotify.com/v1/tracks/18y3vpQJhdgna3lx75lsy1,https://api.spotify.com/v1/audio-analysis/18y3vpQJhdgna3lx75lsy1,163373,4,1,Classical
0.697,0.685,7,-7.005,1,0.0712,0.14,0.0,0.0824,0.808,94.06,audio_features,5fuz3apTO0JuTErm53CGXf,spotify:track:5fuz3apTO0JuTErm53CGXf,https://api.spotify.com/v1/tracks/5fuz3apTO0JuTErm53CGXf,https://api.spotify.com/v1/audio-analysis/5fuz3apTO0JuTErm53CGXf,122853,4,1,Hip-Hop
0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,audio_features,5aUSEPNd3m5xliFK4pn5mU,spotify:track:5aUSEPNd3m5xliFK4pn5mU,https://api.spotify.com/v1/tracks/5aUSEPNd3m5xliFK4pn5mU,https://api.spotify.com/v1/audio-analysis/5aUSEPNd3m5xliFK4pn5mU,210901,3,1,Hip-Hop
0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,audio_features,6Gg1gjgKi2AK4e0qzsR7sd,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/tracks/6Gg1gjgKi2AK4e0qzsR7sd,https://api.spotify.com/v1/audio-analysis/6Gg1gjgKi2AK4e0qzsR7sd,189323,4,1,Hip-Hop
0.146,0.0673,3,-24.233,1,0.0412,0.858,0.91,0.0941,0.0593,61.799,audio_features,1KqTaSQ7yNrb5aEWo3gCkc,spotify:track:1KqTaSQ7yNrb5aEWo3gCkc,https://api.spotify.com/v1/tracks/1KqTaSQ7yNrb5aEWo3gCkc,https://api.spotify.com/v1/audio-analysis/1KqTaSQ7yNrb5aEWo3gCkc,153653,4,1,Classical
